Изображения;Название;Артикул;Цена;Валюта;Наличие;Категория;Подкатегория;Раздел;URL;Описание;Длина, см;Ширина, см;Высота, см;Глубина, см;Форма;Макс. емкость, л;Фронтальный экран, шт;Вес, кг;Гарантия;Каркас;Коллекция;Материал;Слив-перелив;Вид установки;Ориентация;Боковой экран, шт;Внутр. размер дна, см;Монтаж;Цвет;Ножки;Высота на ножках, cм;Ручки;Покрытие;Внутр. размер ванны, см;Особенности;Слив;Шумоизоляция;Тип изделия;Диаметр слива, см;Управление;Безободковый;Направление выпуска;Подвод воды;Режим слива воды;Сиденье с микролифтом;Крепеж;Конструкция дверей;Толщина полотна двери, мм;Материал двери;Цвет профиля;Материал профиля;Антиизвестковое покрытие;Поддон в комплекте;Размер, см;Отверстие под смеситель;Межосевое расстояние,мм
"https://www.aquatek-rf.ru/upload/iblock/0a6/4ut966mb73usye7fabitc193bpowa1qb/01_alfa_3-4.jpg;https://www.aquatek-rf.ru/upload/iblock/b7d/01_alfa_top.jpg;https://www.aquatek-rf.ru/upload/iblock/2c5/01_alfa_3-4.jpg;https://www.aquatek-rf.ru/upload/iblock/fbc/alfa2.jpg;https://www.aquatek-rf.ru/upload/iblock/a46/alfa1.jpg;https://www.aquatek-rf.ru/upload/iblock/ed3/rth5pjm1ey8msyiaip1n8owxu51r34dv/2019_Alfa_исп копия.jpg;https://www.aquatek-rf.ru/upload/iblock/5d4/o8je17bbdb6ie6ey5gixqcq15cnhkdnq/альфа_2.jpg;https://www.aquatek-rf.ru/upload/iblock/742/hexsgjrhhrduw3m0v23vdfmu5l16pnxm/alfa5.jpg;https://www.aquatek-rf.ru/upload/iblock/4e3/wkerycz25kynfxmrf4gqgf595pki50ff/alfa4.jpg;https://www.aquatek-rf.ru/upload/iblock/5fa/msihhxie7f0w2myp9c3bu95z75z92nvr/alfa3.jpg;https://www.aquatek-rf.ru/upload/iblock/95a/3z7w2y2nmfs5zbya1crvx00lh6m57pqg/Размеры_сливной_части_ванны_Aquatek.jpg";Акриловая прямоугольная ванна Aquatek Альфа 140х70 без фронтального экрана, без гидромассажа, сборно-разборный сварной каркас;ALF140-0000023;21351;RUB;Да;Ванны и комплектующие;Акриловые ванны прямоугольные;;https://www.aquatek-rf.ru/catalog/vanny-pryamougolnye/alfa-140-sm/;"<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Комплект поставки:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Ванна без гидромассажного оборудования<br>
• Сборно-разборный сварной каркас<br>
• Слив-перелив<br>
• Фронтальный и боковой экраны в комплект не входят и приобретаются отдельно<br>
<p></p>
<p></p>
<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Предусмотрена установка дополнительных опций:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Гидромассаж<br>
• Аэромассаж<br>
• Хромотерапия<br>
• Встроенные смесители<br>
• Ручки, поручни для ванны<br>
• Изменение конструкции каркаса<br>
• Фронтальный экран<br>
• Боковой экран<br>
<p></p>
<p></p>
<p>
<a class=""btn btn-primary"" target=""_blank"" href=""https://www.aquatek-rf.ru/calc/alfa-140.php"">Калькулятор расчета стоимости</a>
</p>
<br>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Описание:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#DCDCDC""> <td> Габариты (Д Ш), см: 140х70</td> </tr>
<tr> <td> Высота с опорой, см: 66</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Объем, л: 220</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Форма: прямоугольная</td> </tr>
<tr> <td> Монтаж: пристенная</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Расположение перелива: стандартное</td> </tr>
<tr> <td> Диаметр слива ванны, см: 5,2</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Материал: 100% литьевой акрил</td> </tr>
<tr> <td> Толщина акрилового листа, мм: 4</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Гарантия: 20 лет</td> </tr>
<tr> <td> Страна: Россия</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> </td> </tr>
<tr> <td> Вид опоры: каркас сборно-разборный сварной, есть в комплекте</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Экран: фронтальный и боковой, приобретаются отдельно</td> </tr>
<tr> <td> Слив-перелив: есть, в комплекте</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Антискользящее покрытие: не предусмотрено</td> </tr>
<tr> <td> Подголовник: приобретается отдельно</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Ручки: приобретаются отдельно</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Система гидромассажа: установка по желанию</td> </tr>
<tr> <td> Аэромассаж: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Хромотерапия: установка по желанию</td> </tr>
<tr> <td> Ручки, поручни для ванны: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Встроенные смесители: установка по желанию</td> </tr>
<tr> <td> Изменение конструкции каркаса: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Озонирование: нет, установка не предусмотрена</td> </tr>
<tr> <td> Защита от сухого пуска: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Управление: любое по желанию</td> </tr>
</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Дополнительно к ванне можно приобрести: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Экран фронтальный (для ванны Альфа 140) - арт.# EKR-F0000003<br>
• Экран боковой левый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000042<br>
• Экран боковой правый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000024<br>
• гидромассажное оборудование<br>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Другие варианты поставки: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Альфа 140 с фронтальным экраном (слив слева)- арт.# ALF140-0000019<br>
• Альфа 140 с фронтальным экраном (слив справа)- арт.# ALF140-0000024 <br <br><br>

<br>
Ванна Aquatek Альфа изготовлена из 100% акрилового листа толщиной 4 мм. Дно акриловой ванны Альфа дополнительно усилено толстым листом ДСП. Дизайн ванны Альфа наилучшим образом использует пространство ванной комнаты, а три варианта размера позволяют эффективно разместить это изделие в любом интерьере. Элегантный и простой стиль ванны Альфа продуман для того, чтобы долго оставаться актуальным и востребованным.
<p>
</p>";140;70;66;50;прямоугольная;220;нет;37;20 лет;сборно-разборный;Альфа;акрил;в комплекте;пристенная;универсальная;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://www.aquatek-rf.ru/upload/iblock/31d/gs6kvz8ksc3esisuf6u2ps9v9ydhb3x3/01_alfa_3-4.jpg;https://www.aquatek-rf.ru/upload/iblock/101/01_alfa_top.jpg;https://www.aquatek-rf.ru/upload/iblock/eec/01_alfa_3-4.jpg;https://www.aquatek-rf.ru/upload/iblock/708/alfa2.jpg;https://www.aquatek-rf.ru/upload/iblock/519/alfa1.jpg;https://www.aquatek-rf.ru/upload/iblock/7c3/jufdvtnosp4t2pi4016shjder6eqt96o/Alfa_1.jpg;https://www.aquatek-rf.ru/upload/iblock/a2e/y0gp066x6pgfb05cort03gqf4jjnh3ux/альфа_2.jpg;https://www.aquatek-rf.ru/upload/iblock/e71/qgfg0muy7j6ti60dyrqaux8lp2vssfkb/alfa5.jpg;https://www.aquatek-rf.ru/upload/iblock/341/vq6l8stp872uzitzi113hfnmha7ujcst/alfa4.jpg;https://www.aquatek-rf.ru/upload/iblock/525/rjochgr0nctpzp1qozzawfgqv6vilodx/alfa3.jpg;https://www.aquatek-rf.ru/upload/iblock/5d7/6hl61e1s3z8id2ompx53nhshe3qdj3j8/Размеры_сливной_части_ванны_Aquatek.jpg";Акриловая прямоугольная ванна Aquatek Альфа 150х70 без фронтального экрана, без гидромассажа, сборно-разборный сварной каркас;ALF150-0000038;24404;RUB;Да;Ванны и комплектующие;Акриловые ванны прямоугольные;;https://www.aquatek-rf.ru/catalog/vanny-pryamougolnye/alfa-150sm/;"<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Комплект поставки:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Ванна без гидромассажного оборудования<br>
• Сборно-разборный сварной каркас<br>
• Слив-перелив<br>
• Фронтальный и боковой экраны в комплект не входят и приобретаются отдельно<br>
<p></p>
<p></p>
<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Предусмотрена установка дополнительных опций:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Гидромассаж<br>
• Аэромассаж<br>
• Хромотерапия<br>
• Встроенные смесители<br>
• Ручки, поручни для ванны<br>
• Изменение конструкции каркаса<br>
• Фронтальный экран<br>
• Боковой экран<br>

<p></p>
<p></p>
<p><a class=""btn btn-primary"" target=""_blank"" href=""https://www.aquatek-rf.ru/calc/alfa-150.php"">Калькулятор расчета стоимости</a></p>
<p></p>
<br>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Описание:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#DCDCDC""> <td> Габариты (Д Ш), см: 150х70</td> </tr>
<tr> <td> Высота с опорой, см: 66</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Объем, л: 250</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Форма: прямоугольная</td> </tr>
<tr> <td> Монтаж: пристенная</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Расположение перелива: стандартное</td> </tr>
<tr> <td> Диаметр слива ванны, см: 5,2</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Материал: 100% литьевой акрил</td> </tr>
<tr> <td> Толщина акрилового листа, мм: 4</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Гарантия: 20 лет</td> </tr>
<tr> <td> Страна: Россия</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> </td> </tr>
<tr> <td> Вид опоры: каркас сборно-разборный сварной, есть в комплекте</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Экран: фронтальный и боковой, приобретаются отдельно</td> </tr>
<tr> <td> Слив-перелив: есть, в комплекте</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Антискользящее покрытие: не предусмотрено</td> </tr>
<tr> <td> Подголовник: приобретается отдельно</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Ручки: приобретаются отдельно</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Система гидромассажа: установка по желанию</td> </tr>
<tr> <td> Аэромассаж: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Хромотерапия: установка по желанию</td> </tr>
<tr> <td> Ручки, поручни для ванны: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Встроенные смесители: установка по желанию</td> </tr>
<tr> <td> Изменение конструкции каркаса: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Озонирование: нет, установка не предусмотрена</td> </tr>
<tr> <td> Защита от сухого пуска: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Управление: любое по желанию</td> </tr>

</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Дополнительно к ванне можно приобрести: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Экран фронтальный (для ванны Альфа 150) - арт.# EKR-F0000031<br>
• Экран боковой левый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000042<br>
• Экран боковой правый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000024<br>
• гидромассажное оборудование<br>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Другие варианты поставки: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Альфа 150 с фронтальным экраном (слив слева)- арт.# ALF150-0000031<br>
• Альфа 150 с фронтальным экраном (слив справа)- арт.# ALF150-0000043<br <br><br>

<br>
Ванна Aquatek Альфа изготовлена из 100% акрилового листа толщиной 4 мм. Дно акриловой ванны Альфа дополнительно усилено толстым листом ДСП. Дизайн ванны Альфа наилучшим образом использует пространство ванной комнаты, а три варианта размера позволяют эффективно разместить это изделие в любом интерьере. Элегантный и простой стиль ванны Альфа продуман для того, чтобы долго оставаться актуальным и востребованным.
<p>
</p>";150;70;66;51;прямоугольная;250;нет;40;20 лет;сборно-разборный;Альфа;акрил;да;пристенная;универсальная;нет;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://www.aquatek-rf.ru/upload/iblock/ad5/nbepop3ay7t6iy63x0uu9q9ns84vxxkm/01_alfa_3-4.jpg;https://www.aquatek-rf.ru/upload/iblock/497/01_alfa_top.png;https://www.aquatek-rf.ru/upload/iblock/253/01_alfa_3-4.png;https://www.aquatek-rf.ru/upload/iblock/089/87x7y4kutn8rh56esodsqht1qc51pcxo/alfa1.jpg;https://www.aquatek-rf.ru/upload/iblock/9ea/wb0dojwo5nax0ota632jgzp54709p52f/alfa2.jpg;https://www.aquatek-rf.ru/upload/iblock/b5b/3h70g31n3aykj9jfp7y9fimvqrqlh8xv/Alfa_1.jpg;https://www.aquatek-rf.ru/upload/iblock/993/be2ekr4oq2w5nqz17cstp5nwr6xm3np8/альфа_2.jpg;https://www.aquatek-rf.ru/upload/iblock/0fd/kiu11lrdgwqgpi280ceelulhfgu8fxl7/alfa3.jpg;https://www.aquatek-rf.ru/upload/iblock/6d0/3rcugpbwk67io9514b5o80u4joz4kgud/alfa4.jpg;https://www.aquatek-rf.ru/upload/iblock/5eb/kexul3sq3e42pxjk21dizq064lmnkcrl/alfa6.jpg;https://www.aquatek-rf.ru/upload/iblock/b0a/f7xz0yqtz9jox8g3vabiu3o9ptm5r10n/Размеры_сливной_части_ванны_Aquatek.jpg";Акриловая прямоугольная ванна Aquatek Альфа 170х70 без фронтального экрана, без гидромассажа, сборно-разборный сварной каркас;ALF170-0000062;28741;RUB;Да;Ванны и комплектующие;Акриловые ванны прямоугольные;;https://www.aquatek-rf.ru/catalog/vanny-pryamougolnye/alfa-170-sm/;"<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Комплект поставки:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Ванна без гидромассажного оборудования<br>
• Сборно-разборный сварной каркас<br>
• Слив-перелив<br>
• Фронтальный и боковой экраны в комплект не входят и приобретаются отдельно<br>
<p></p>
<p></p>
<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Предусмотрена установка дополнительных опций:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Гидромассаж<br>
• Аэромассаж<br>
• Хромотерапия<br>
• Встроенные смесители<br>
• Ручки, поручни для ванны<br>
• Изменение конструкции каркаса<br>
• Фронтальный экран<br>
• Боковой экран<br>

<p></p>
<p></p>
<p>

</p><p><a class=""btn btn-primary"" target=""_blank"" href=""https://www.aquatek-rf.ru/calc/alfa-170.php"">Калькулятор расчета стоимости</a></p>
<p></p>
<br>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Описание:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#DCDCDC""> <td> Габариты (Д Ш), см: 170х70</td> </tr>
<tr> <td> Высота с опорой, см: 66</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Объем, л: 280</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Форма: прямоугольная</td> </tr>
<tr> <td> Монтаж: пристенная</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Расположение перелива: стандартное</td> </tr>
<tr> <td> Диаметр слива ванны, см: 5,2</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Материал: 100% литьевой акрил</td> </tr>
<tr> <td> Толщина акрилового листа, мм: 4</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Гарантия: 20 лет</td> </tr>
<tr> <td> Страна: Россия</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> </td> </tr>
<tr> <td> Вид опоры: каркас сборно-разборный сварной, есть в комплекте</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Экран: фронтальный и боковой, приобретаются отдельно</td> </tr>
<tr> <td> Слив-перелив: есть, в комплекте</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Антискользящее покрытие: не предусмотрено</td> </tr>
<tr> <td> Подголовник: приобретается отдельно</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Ручки: приобретаются отдельно</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Система гидромассажа: установка по желанию</td> </tr>
<tr> <td> Аэромассаж: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Хромотерапия: установка по желанию</td> </tr>
<tr> <td> Ручки, поручни для ванны: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Встроенные смесители: установка по желанию</td> </tr>
<tr> <td> Изменение конструкции каркаса: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Озонирование: нет, установка не предусмотрена</td> </tr>
<tr> <td> Защита от сухого пуска: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Управление: любое по желанию</td> </tr>

</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Дополнительно к ванне можно приобрести: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Экран фронтальный (для ванны Альфа 170) - арт.# EKR-F0000002<br>
• Экран боковой левый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000042<br>
• Экран боковой правый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000024<br>
• гидромассажное оборудование<br>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Другие варианты поставки: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Альфа 170 с фронтальным экраном (слив слева)- арт.# ALF170-0000047<br>
• Альфа 170 с фронтальным экраном (слив справа)- арт.# ALF750-0000066<br <br><br>

<br>
Ванна Aquatek Альфа изготовлена из 100% акрилового листа толщиной 4 мм. Дно акриловой ванны Альфа дополнительно усилено толстым листом ДСП. Дизайн ванны Альфа наилучшим образом использует пространство ванной комнаты, а три варианта размера позволяют эффективно разместить это изделие в любом интерьере. Элегантный и простой стиль ванны Альфа продуман для того, чтобы долго оставаться актуальным и востребованным";170;70;66;51;прямоугольная;280;нет;45;20 лет;сборно-разборный;Альфа;акрил;в комплекте;пристенная;универсальная;нет;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"https://www.aquatek-rf.ru/upload/iblock/362/l17um83mcefzpfusjfxukux7m3itsna7/2019_Alfa_%D0%B8%D1%81%D0%BF%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.jpg;https://www.aquatek-rf.ru/upload/iblock/e13/aconp2ecug3ahgym9qd3vcqmlw6c9kne/01_alfa_top.jpg;https://www.aquatek-rf.ru/upload/iblock/7ab/7vhv30j4iz2ol0npx2ej27r7a9vh4bvf/01_alfa_3-4.jpg;https://www.aquatek-rf.ru/upload/iblock/329/7pnr768inf1peew6lctposcbnphakbce/alfa2.jpg;https://www.aquatek-rf.ru/upload/iblock/29f/w8yv51l7v4js87hjo1d7dhnww29utvpt/alfa1.jpg;https://www.aquatek-rf.ru/upload/iblock/570/1imxksoy6417g3ut51mg7p4seq4mxrz7/alfa5.jpg;https://www.aquatek-rf.ru/upload/iblock/244/0m6nrnim0d2fe6fyvcg4bdid8gfkrk1j/alfa4.jpg;https://www.aquatek-rf.ru/upload/iblock/b5b/fm1nx33je3hl22tohnvlwz3zmwi1dnty/alfa3.jpg;https://www.aquatek-rf.ru/upload/iblock/ecc/4ra168op3if9gdte7rb024cq052wsmtf/Размеры_сливной_части_ванны_Aquatek.jpg;https://www.aquatek-rf.ru/upload/iblock/b60/2h8oqvsibojq9gw2zqseagv844qq3fi6/альфа_2.jpg;https://www.aquatek-rf.ru/upload/iblock/cc7/tb0anj7il7oso7dnp7qlx1jqgwzzocnn/2019_Alfa_исп копия.jpg";Акриловая прямоугольная ванна Aquatek Альфа 140х70 с фронтальным экраном, без гидромассажа, сборно-разборный сварной каркас, слив справа;ALF140-0000024;25506;RUB;Да;Ванны и комплектующие;Акриловые ванны прямоугольные;;https://www.aquatek-rf.ru/catalog/vanny-pryamougolnye/alfa-140-sliv-sprava/;"<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Комплект поставки:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Ванна без гидромассажного оборудования<br>
• Сборно-разборный сварной каркас<br>
• Фронтальный экран<br>
• Слив-перелив<br>
• Боковой экран в комплект не входит и приобретается отдельно<br>
<p></p>
<p></p>
<table width=""100%"" cellpadding=""20"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Предусмотрена установка дополнительных опций:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Гидромассаж<br>
• Аэромассаж<br>
• Хромотерапия<br>
• Встроенные смесители<br>
• Ручки, поручни для ванны<br>
• Изменение конструкции каркаса<br>
• Фронтальный экран<br>
• Боковой экран<br>

<p></p>
<p></p>
<p>
<a class=""btn btn-primary"" target=""_blank"" href=""https://www.aquatek-rf.ru/calc/alfa-140.php"">Калькулятор расчета стоимости</a>
</p>
<br>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td>
<font color=""#ffffff""> <h4> Описание:</h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#DCDCDC""> <td> Габариты (Д Ш), см: 140х70</td> </tr>
<tr> <td> Высота с опорой, см: 66</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Объем, л: 220</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Форма: прямоугольная</td> </tr>
<tr> <td> Монтаж: пристенная</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Расположение перелива: стандартное</td> </tr>
<tr> <td> Диаметр слива ванны, см: 5,2</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Материал: 100% литьевой акрил</td> </tr>
<tr> <td> Толщина акрилового листа, мм: 4</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Гарантия: 20 лет</td> </tr>
<tr> <td> Страна: Россия</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> </td> </tr>
<tr> <td> Вид опоры: каркас сборно-разборный сварной, есть в комплекте</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Экран: фронтальный, есть в комплекте </td> </tr>
<tr> <td> Экран боковой: нет, приобретается отдельно </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Слив-перелив: есть, в комплекте </td> </tr>
<tr> <td> Подголовник: приобретается отдельно</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Ручки: приобретаются отдельно</td> </tr>
<tr> <td> </td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Система гидромассажа: установка по желанию</td> </tr>
<tr> <td> Аэромассаж: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Хромотерапия: установка по желанию</td> </tr>
<tr> <td> Ручки, поручни для ванны: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Встроенные смесители: установка по желанию</td> </tr>
<tr> <td> Изменение конструкции каркаса: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Озонирование: нет, установка не предусмотрена</td> </tr>
<tr> <td> Защита от сухого пуска: установка по желанию</td> </tr>
<tr bgcolor=""#DCDCDC""> <td> Управление: любое по желанию</td> </tr>

</tbody>
</table>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Дополнительно к ванне можно приобрести: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Экран боковой левый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000042<br>
• Экран боковой правый (для ванны Альфа 140, 150, 170) - арт.# EKR-B0000024<br>
• Гидромассажное оборудование<br>
<p></p>
<table width=""100%"">
<tbody>
<tr bgcolor=""#4682B4""> <td> 
<font color=""#ffffff""> <h4> Другие варианты поставки: </h4> </font>
</td></tr>
</tbody>
</table>
<p></p>
• Альфа 140 без фронтального экрана - арт.# ALF140-0000023<br>
• Альфа 140 с фронтальным экраном (слив слева)- арт.# ALF140-0000019 <br <br><br>

<br>
Ванна Aquatek Альфа изготовлена из 100% акрилового листа толщиной 4 мм. Дно акриловой ванны Альфа дополнительно усилено толстым листом ДСП. Дизайн ванны Альфа наилучшим образом использует пространство ванной комнаты, а три варианта размера позволяют эффективно разместить это изделие в любом интерьере. Элегантный и простой стиль ванны Альфа продуман для того, чтобы долго оставаться актуальным и востребованным.
<p>
</p>";140;70;66;50;прямоугольная;220;1;37;20 лет;сборно-разборный;Альфа;акрил;в комплекте;пристенная;правая;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
